lat,lng,class,colors
-7.233535812,112.730949,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.227516686,112.7315876,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.221065284,112.73623359999999,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.227142555,112.7386932,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.226848855,112.73473020000002,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.22545128,112.7363212,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.229336418,112.7314973,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.237783607000001,112.73979320000001,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.22766012,112.73618090000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.225589967,112.73650690000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2279079479999995,112.7314203,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.22903865,112.7387982,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.236410705,112.74529840000002,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.227709531,112.73876000000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.226057695,112.73418570000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.22636492,112.7322908,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.2535929999999995,112.650129,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.22697246,112.73265320000002,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.230024437999999,112.73961440000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.231101514,112.73236100000001,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.2330790579999995,112.731831,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.232461366,112.7323024,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.2216648139999995,112.73662879999999,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.23296908,112.7306837,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.226472986,112.73704040000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.246688322000001,112.74685330000001,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.22886666,112.73110630000001,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.227940038,112.73711159999999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2281407810000005,112.73391529999999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.22994837,112.7313156,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.325328589,112.7778068,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.246191101,112.74456699999999,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.2289963870000005,112.73095790000002,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.307808255,112.68800990000001,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.229086427,112.7397129,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.326973843999999,112.72152450000002,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.229325192,112.73936869999999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.228866238999999,112.73545449999999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2280252570000005,112.73357479999999,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.232655539,112.7393092,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.230761217,112.7299588,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.21585459,112.754124,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.237979923999999,112.7756498,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.262723058,112.73244840000002,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.232258636,112.73416950000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2282286529999995,112.73396240000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.268247972,112.6577783,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.226055881000001,112.7370908,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.218894137,112.73065700000001,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.327368612000001,112.7152656,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.23262767,112.7288315,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.232474765,112.7308675,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.2669825139999995,112.7532342,41,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.231362522,112.73228909999999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.229694531,112.73924720000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.24627491,112.745971,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.2289208170000006,112.7331332,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.221194607,112.6092926,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.231448092000001,112.73072520000001,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.245766941,112.74472759999999,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.2302890689999995,112.7328729,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.232177136000001,112.7329196,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.227493534,112.7362812,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.23207609,112.73225430000001,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.225029488,112.7346483,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.220807956,112.7359889,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.228187064,112.74003159999998,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.229372535,112.73876409999998,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.224952302,112.7351886,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.326362661,112.68147990000001,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.22684681,112.74072379999998,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.224139106,112.77093529999999,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.2302890689999995,112.7328729,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.227857962000001,112.73996840000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.245446418999999,112.74632199999999,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.224333186,112.7355929,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.241036246,112.6088978,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.220345074,112.7722544,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.232461366,112.7323024,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.231438853999999,112.7327712,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.232385466,112.72906409999999,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.245607859,112.74631409999998,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.325404875,112.7847433,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.218087688,112.73007790000001,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.22834015,112.731798,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.230620042000001,112.7303429,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.221158027,112.735965,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.230599545,112.7326685,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.230171974,112.7305004,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.22196855,112.7358163,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.225386881,112.7376952,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.246152385,112.745347,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.219340953,112.7315466,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.218098137999999,112.7300095,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.233727032999999,112.7318182,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.21724155,112.7315212,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.228692364,112.7326074,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.23254279,112.7318483,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.235116594,112.7426711,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.230636735,112.7303463,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.246687173,112.74691940000001,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.315281531,112.776326,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.229254468,112.73388759999999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.229214046,112.7320543,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.229931176,112.73292849999999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.251461192000001,112.75354420000001,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.23217221,112.7291558,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.22782653,112.73666840000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.221158027,112.735965,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.227278867999999,112.7374688,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.225396072000001,112.73651170000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.232815124,112.730893,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.241543974,112.7402082,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.231642115,112.72959250000001,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.230476637000001,112.7300518,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.228602187000001,112.73639399999999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.228628696,112.73373000000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.247884032000001,112.7455317,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.23232886,112.73361070000001,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.245515057,112.7432669,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.229501312000001,112.73069029999999,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.225374886,112.73757350000001,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.22357,112.60542,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.253093832,112.7300669,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.247532071,112.7172136,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.254278308,112.75206409999998,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.251548597999999,112.72618030000001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.254112576,112.7299783,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.2546602060000005,112.7302638,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.247172999999999,112.734128,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.246174268,112.7265726,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.248325636000001,112.72602749999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.241663923,112.72668490000001,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2561841000000005,112.74565179999999,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.251774,112.726275,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.247419356,112.7182439,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.25003999,112.72917679999999,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.248761547999999,112.7266977,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.223605448,112.60764640000002,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.244131438999999,112.727644,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.248602943,112.7267252,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.24675836,112.7420461,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.248576343,112.72640439999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2440043,112.74070659999998,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.254851779,112.7303281,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.240297497,112.7261585,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.255127616,112.7320216,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.246181107000001,112.7359281,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.25134111,112.7327746,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.240735581,112.72580159999998,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.255641847000001,112.7278763,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.323660276,112.7069851,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.2270573979999995,112.78099209999999,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.250954011,112.7287284,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.251692527,112.7342071,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.254838779,112.7419773,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.255349419,112.7305981,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.250572378999999,112.7181201,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.252871633,112.7305899,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.255040406,112.73072140000002,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.241878999999999,112.725489,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.219742104,112.77623770000001,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.244501522999999,112.7277318,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.246848526,112.7262176,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2454668820000006,112.726832,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.243920221000001,112.72649740000001,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.250789695,112.72598880000001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.244790875,112.736526,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.253206196,112.73059029999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.250398317,112.72520349999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.254971294,112.7292666,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.250286203,112.72752309999998,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.24930418,112.7253257,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.243729665,112.7275202,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2454668820000006,112.726832,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.246848526,112.7262176,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.254855778,112.7291797,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.248524691,112.7288489,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.243592337999999,112.71780359999998,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.24729835,112.719039,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.2454668820000006,112.726832,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.247747197000001,112.72614009999998,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.240660655,112.72582859999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.24910734,112.7255753,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.24939438,112.7273703,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.254312282000001,112.7279392,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.246687782,112.73426200000002,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2479405670000006,112.72693459999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2485555370000005,112.7347585,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.254955788999999,112.7307253,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.252823055,112.72962530000001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.241466459,112.7262138,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.255210645,112.7292375,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.255210527000001,112.7372179,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.249232311,112.717102,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.255915296,112.65483259999999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.236027633,112.7355197,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.248359763,112.7167165,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.2517026620000005,112.71652140000002,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.247967628,112.7257299,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.241961806,112.72698840000001,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.251243135,112.72651359999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2493796989999995,112.728417,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.251410191000001,112.73318400000001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.242990064,112.7285326,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.250038503,112.71675559999998,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.251923583,112.73681450000001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.254533,112.737365,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.2481642420000005,112.7380034,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.241203877,112.72520049999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.250377905,112.7185571,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.250398317,112.72520349999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.252420425,112.73113570000001,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.240660655,112.72582859999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.244206846,112.72845749999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.249751725,112.7268872,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.258248114,112.6634187,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.255492299999999,112.73609209999998,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.241336408,112.7263726,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2546602060000005,112.7302638,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.24839049,112.7360612,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.25546,112.73788300000001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.250216102,112.71834209999999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.251351477999999,112.72561189999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.25028886,112.7186253,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.2498637839999995,112.71877930000001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.251834617999999,112.72554479999998,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.239337621000001,112.72618659999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.243515832000001,112.7263597,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.251716562,112.7255686,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.254707363,112.72774150000001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.25028886,112.7186253,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.238142544,112.72617749999999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.255566906,112.72672820000001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.31966649,112.78460220000001,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.2542925039999995,112.7296693,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.24850543,112.72674690000001,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.264095708999999,112.6753554,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.245912176,112.7311132,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.251302152,112.7254496,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2516447610000005,112.73317779999999,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.249732122999999,112.7308058,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2454668820000006,112.726832,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.244141364,112.73217369999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.243516115,112.730098,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.249732122999999,112.7308058,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2552334389999995,112.7370889,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.249398692000001,112.7253156,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2545317570000005,112.7314364,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.250776742999999,112.72598719999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.242235136000001,112.7253217,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.249282609,112.72778419999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.249547,112.74059299999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.251323226,112.71391240000001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.263138758999999,112.71313970000001,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.254312282000001,112.7279392,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.245912176,112.7311132,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.241474367,112.7267906,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.252049776000001,112.73286599999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.248834569,112.71668429999998,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.250311087999999,112.71756470000001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.281067504,112.7878307,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.245912176,112.7311132,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.33496269,112.6999935,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.239988897000001,112.7257494,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2475233370000005,112.7326637,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.240641274,112.7264618,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.252275217,112.7154567,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.255177637,112.72854550000001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.248646616,112.7186877,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.247785163,112.73458870000002,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.250581405,112.71466129999999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
